jahr,gemeinde,ds10060_1_person,ds10060_2_personen,ds10060_3_personen,ds10060_4_personen,ds10060_5_personen,ds10060_6_oder_mehr_personen,ds10080_ausland,ds10080_schweiz,ds10180_unternehmensneugruendungen,ds10180_unternehmensschliessungen,ds10200_jahr_raw,ds10200_bfs_nummer,ds10230_jahr_raw,ds10230_bfs_nummer,ds10230_neu_erstellte_wohnungen,ds10580_steuerfuss_ertrag_juristische_personen_prozent,ds10580_steuerfuss_kapital_juristische_personen_prozent,ds10580_steuerfuss_natuerliche_personen_prozent,ds10580_steuersatz_ertrag_juristische_personen_prozent,ds10580_steuersatz_kapital_juristische_personen_promille,ds10630_anzahl_steuerpflichtige,ds10630_steuerbares_einkommen_chf,ds10680_jahr_raw,ds10680_quartal,ds10680_gemeinde_nummer,ds10680_bezirk_nummer,ds10680_anfangsbestand,ds10680_geburten,ds10680_todesfaelle,ds10680_geburtenueberschuss,ds10680_zuzuege,ds10680_wegzuege,ds10680_wanderungssaldo,ds10680_bereinigung_saldo,ds10680_gesamtveraenderung,ds10680_endbestand,ds12070_jahr_raw,ds12070_bfs_nummer,ds12880_jahr_raw,ds12880_quartal,ds12880_bfs_code_gemeinde,ds12880_anzahl_bewilligungen,ds12900_jahr_raw,ds12900_quartal,ds12900_bfs_code_gemeinde,ds12900_anzahl_bauprojekte,ds13010_1_2,ds13010_3,ds13010_4,ds13010_5,ds13010_total,ds13030_andere_situation_unbekannt,ds13030_genossenschafter_innen,ds13030_hauseigentuemer_innen,ds13030_mieter_innen_oder_untermieter_innen,ds13030_stockwerk_wohnungseigentuemer_innen,ds13030_total
2025,Liestal,,,,,,,,,,,,,,,,55.0,55.0,65.0,,,,,6075.0,6.0,8487.0,3909.0,48440.0,121.0,114.0,7.0,988.0,961.0,27.0,0.0,34.0,48474.0,,,4050.0,3.0,5658.0,36.0,4050.0,3.0,5658.0,22.0,,,,,,,,,,,
1975,Muttenz,,,,,,,,,,,,,,,,,,48.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,Muttenz,,,,,,,,,,,,,,,,,,49.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Muttenz,,,,,,,,,,,,,,,,,,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Muttenz,,,,,,,,,,,,,,,,,,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Muttenz,,,,,,,,,,,1979.0,2770.0,,,,,,54.5,,,,,,,,,,,,,,,,,,,1979.0,2770.0,,,,,,,,,,,,,,,,,,,
1980,Muttenz,,,,,,,2357.0,14735.0,,,1980.0,2770.0,,,,,,49.5,,,,,,,,,,,,,,,,,,,1980.0,2770.0,,,,,,,,,,,,,,,,,,,
1981,Muttenz,,,,,,,2382.0,14600.0,,,1981.0,2770.0,,,,,,49.5,,,,,,,,,,,,,,,,,,,1981.0,2770.0,,,,,,,,,,,,,,,,,,,
1982,Muttenz,,,,,,,2365.0,14745.0,,,1982.0,2770.0,,,,,,49.5,,,,,,,,,,,,,,,,,,,1982.0,2770.0,,,,,,,,,,,,,,,,,,,
1983,Muttenz,,,,,,,2393.0,14822.0,,,1983.0,2770.0,,,,,,49.5,,,,,,,,,,,,,,,,,,,1983.0,2770.0,,,,,,,,,,,,,,,,,,,
1984,Muttenz,,,,,,,2368.0,14845.0,,,1984.0,2770.0,,,,,,49.5,,,,,,,,,,,,,,,,,,,1984.0,2770.0,,,,,,,,,,,,,,,,,,,
1985,Muttenz,,,,,,,2355.0,14868.0,,,1985.0,2770.0,,,,,,49.5,,,,,,,,,,,,,,,,,,,1985.0,2770.0,,,,,,,,,,,,,,,,,,,
1986,Muttenz,,,,,,,2398.0,14912.0,,,1986.0,2770.0,,,,,,49.5,,,,,,,,,,,,,,,,,,,1986.0,2770.0,,,,,,,,,,,,,,,,,,,
1987,Muttenz,,,,,,,2468.0,14847.0,,,1987.0,2770.0,,,,,,49.5,,,,,,,,,,,,,,,,,,,1987.0,2770.0,,,,,,,,,,,,,,,,,,,
1988,Muttenz,,,,,,,2524.0,14682.0,,,1988.0,2770.0,,,,,,47.3,,,,,,,,,,,,,,,,,,,1988.0,2770.0,,,,,,,,,,,,,,,,,,,
1989,Muttenz,,,,,,,2499.0,14575.0,,,1989.0,2770.0,,,,,,47.3,,,,,,,,,,,,,,,,,,,1989.0,2770.0,,,,,,,,,,,,,,,,,,,
1990,Muttenz,,,,,,,2536.0,14546.0,,,1990.0,2770.0,,,,,,47.3,,,,,,,,,,,,,,,,,,,1990.0,2770.0,,,,,,,,,,,,,,,,,,,
1991,Muttenz,,,,,,,2541.0,14449.0,,,1991.0,2770.0,,,,,,47.3,,,,,,,,,,,,,,,,,,,1991.0,2770.0,,,,,,,,,,,,,,,,,,,
1992,Muttenz,,,,,,,2553.0,14381.0,,,1992.0,2770.0,,,,,,52.8,,,,,,,,,,,,,,,,,,,1992.0,2770.0,,,,,,,,,,,,,,,,,,,
1993,Muttenz,,,,,,,2627.0,14473.0,,,1993.0,2770.0,,,,,,52.8,,,,,,,,,,,,,,,,,,,1993.0,2770.0,,,,,,,,,,,,,,,,,,,
1994,Muttenz,,,,,,,2620.0,14475.0,,,1994.0,2770.0,1994.0,2770.0,29.0,,,58.3,,,,,,,,,,,,,,,,,,,1994.0,2770.0,,,,,,,,,,,,,,,,,,,
1995,Muttenz,,,,,,,2631.0,14351.0,,,1995.0,2770.0,1995.0,2770.0,16.0,,,59.36,,,,,,,,,,,,,,,,,,,1995.0,2770.0,,,,,,,,,,,,,,,,,,,
1996,Muttenz,,,,,,,2583.0,14203.0,,,1996.0,2770.0,1996.0,2770.0,36.0,,,59.36,,,,,,,,,,,,,,,,,,,1996.0,2770.0,,,,,,,,,,,,,,,,,,,
1997,Muttenz,,,,,,,2523.0,14132.0,,,1997.0,2770.0,1997.0,2770.0,97.0,,,59.36,,,,,,,,,,,,,,,,,,,1997.0,2770.0,,,,,,,,,,,,,,,,,,,
1998,Muttenz,,,,,,,2581.0,14126.0,,,1998.0,2770.0,1998.0,2770.0,92.0,,,59.36,,,,,,,,,,,,,,,,,,,1998.0,2770.0,,,,,,,,,,,,,,,,,,,
1999,Muttenz,,,,,,,2628.0,14111.0,,,1999.0,2770.0,1999.0,2770.0,66.0,,,59.36,,,,,,,,,,,,,,,,,,,1999.0,2770.0,,,,,,,,,,,,,,,,,,,
2000,Muttenz,,,,,,,2625.0,14049.0,,,2000.0,2770.0,2000.0,2770.0,50.0,,,59.36,4.5,5.0,,,,,,,,,,,,,,,,,2000.0,2770.0,,,,,,,,,,,,,,,,,,,
2001,Muttenz,,,,,,,2724.0,14006.0,,,2001.0,2770.0,2001.0,2770.0,62.0,,,56.0,4.5,5.0,,,,,,,,,,,,,,,,,2001.0,2770.0,,,,,,,,,,,,,,,,,,,
2002,Muttenz,,,,,,,2913.0,13940.0,,,2002.0,2770.0,2002.0,2770.0,32.0,,,56.0,5.0,5.5,,,,,,,,,,,,,,,,,2002.0,2770.0,,,,,,,,,,,,,,,,,,,
2003,Muttenz,,,,,,,3019.0,13952.0,,,2003.0,2770.0,2003.0,2770.0,75.0,,,56.0,5.0,5.5,,,8012.0,10.0,11080.0,5204.0,67808.0,116.0,146.0,-30.0,1029.0,850.0,179.0,2.0,151.0,67959.0,2003.0,2770.0,,,,,,,,,,,,,,,,,,,
2004,Muttenz,,,,,,,3008.0,14000.0,,,2004.0,2770.0,2004.0,2770.0,17.0,,,56.0,5.0,5.5,,,8016.0,10.0,11080.0,5204.0,68063.0,129.0,157.0,-28.0,957.0,984.0,-27.0,-2.0,-57.0,68006.0,2004.0,2770.0,,,,,,,,,,,,,,,,,,,
2005,Muttenz,,,,,,,3002.0,13948.0,,,2005.0,2770.0,2005.0,2770.0,83.0,,,56.0,5.0,5.5,,,8020.0,10.0,11080.0,5204.0,67806.0,128.0,168.0,-40.0,1006.0,978.0,28.0,0.0,-12.0,67794.0,2005.0,2770.0,8020.0,10.0,11080.0,126.0,8020.0,10.0,11080.0,133.0,,,,,,,,,,,
2006,Muttenz,,,,,,,3017.0,13961.0,,,2006.0,2770.0,2006.0,2770.0,122.0,,,56.0,5.0,5.5,,,8024.0,10.0,11080.0,5204.0,67864.0,110.0,144.0,-34.0,1123.0,993.0,130.0,-1.0,95.0,67959.0,2006.0,2770.0,8024.0,10.0,11080.0,112.0,8024.0,10.0,11080.0,118.0,,,,,,,,,,,
2007,Muttenz,,,,,,,2993.0,14063.0,,,2007.0,2770.0,2007.0,2770.0,31.0,,,56.0,5.0,5.5,,,8028.0,10.0,11080.0,5204.0,68189.0,125.0,159.0,-34.0,1120.0,1015.0,105.0,0.0,71.0,68260.0,2007.0,2770.0,8028.0,10.0,11080.0,119.0,8028.0,10.0,11080.0,128.0,,,,,,,,,,,
2008,Muttenz,,,,,,,3019.0,14140.0,,,2008.0,2770.0,2008.0,2770.0,59.0,,,56.0,5.0,3.5,,,8032.0,10.0,11080.0,5204.0,68578.0,127.0,171.0,-44.0,1152.0,1000.0,152.0,0.0,108.0,68686.0,2008.0,2770.0,8032.0,10.0,11080.0,122.0,8032.0,10.0,11080.0,116.0,,,,,,,,,,,
2009,Muttenz,,,,,,,3117.0,14172.0,,,2009.0,2770.0,2009.0,2770.0,63.0,,,56.0,5.0,3.5,,,8036.0,10.0,11080.0,5204.0,69108.0,154.0,170.0,-16.0,1166.0,1061.0,105.0,-1.0,88.0,69196.0,2009.0,2770.0,8036.0,10.0,11080.0,128.0,8036.0,10.0,11080.0,113.0,,,,,,,,,,,
2010,Muttenz,,,,,,,3182.0,14146.0,,,2010.0,2770.0,2010.0,2770.0,48.0,,,56.0,5.0,3.5,,,8040.0,10.0,11080.0,5204.0,69311.0,159.0,168.0,-9.0,999.0,987.0,12.0,0.0,3.0,69314.0,2010.0,2770.0,8040.0,10.0,11080.0,145.0,8040.0,10.0,11080.0,131.0,901.317222943277,1295.0988583789365,1584.4670480432133,1883.4494940844113,1383.2589345619529,212.4173388688,589.9175888183,2447.7420974508,4401.3488933256,666.4301455084,8317.8560639719
2011,Muttenz,,,,,,,3213.0,14138.0,,,2011.0,2770.0,2011.0,2770.0,103.0,,,56.0,5.0,2.75,,,8044.0,10.0,11080.0,5204.0,69373.0,131.0,174.0,-43.0,1130.0,1026.0,104.0,-2.0,59.0,69432.0,2011.0,2770.0,8044.0,10.0,11080.0,123.0,8044.0,10.0,11080.0,133.0,901.317222943277,1295.0988583789365,1584.4670480432133,1883.4494940844113,1383.2589345619529,212.4173388688,589.9175888183,2447.7420974508,4401.3488933256,666.4301455084,8317.8560639719
2012,Muttenz,2671.0,2817.0,966.0,995.0,289.0,82.0,3276.0,14133.0,,,2012.0,2770.0,2012.0,2770.0,16.0,,,56.0,5.0,2.75,,,8048.0,10.0,11080.0,5204.0,69622.0,145.0,181.0,-36.0,1081.0,1022.0,59.0,0.0,23.0,69645.0,2012.0,2770.0,8048.0,10.0,11080.0,122.0,8048.0,10.0,11080.0,124.0,901.317222943277,1295.0988583789365,1584.4670480432133,1883.4494940844113,1383.2589345619529,212.4173388688,589.9175888183,2447.7420974508,4401.3488933256,666.4301455084,8317.8560639719
2013,Muttenz,2679.0,2793.0,1006.0,982.0,295.0,74.0,3344.0,14050.0,555,655,2013.0,2770.0,2013.0,2770.0,23.0,,,56.0,5.0,2.75,10821.0,710086343.0,8052.0,10.0,11080.0,5204.0,69560.0,130.0,168.0,-38.0,1082.0,1010.0,72.0,-1.0,33.0,69593.0,2013.0,2770.0,8052.0,10.0,11080.0,102.0,8052.0,10.0,11080.0,97.0,901.317222943277,1295.0988583789365,1584.4670480432133,1883.4494940844113,1383.2589345619529,212.4173388688,589.9175888183,2447.7420974508,4401.3488933256,666.4301455084,8317.8560639719
2014,Muttenz,2678.0,2827.0,991.0,999.0,297.0,78.0,3411.0,14120.0,772,1560,2014.0,2770.0,2014.0,2770.0,38.0,,,56.0,5.0,2.75,10916.0,727948773.0,8056.0,10.0,11080.0,5204.0,70050.0,156.0,150.0,6.0,1093.0,953.0,140.0,0.0,146.0,70196.0,2014.0,2770.0,8056.0,10.0,11080.0,104.0,8056.0,10.0,11080.0,101.0,901.317222943277,1295.0988583789365,1584.4670480432133,1883.4494940844113,1383.2589345619529,212.4173388688,589.9175888183,2447.7420974508,4401.3488933256,666.4301455084,8317.8560639719
2015,Muttenz,2715.0,2765.0,1034.0,988.0,301.0,86.0,3500.0,14115.0,1746,1370,2015.0,2770.0,2015.0,2770.0,75.0,,,56.0,5.0,2.75,10934.0,728667174.0,8060.0,10.0,11080.0,5204.0,70392.0,154.0,186.0,-32.0,1188.0,1021.0,167.0,-1.0,134.0,70526.0,2015.0,2770.0,8060.0,10.0,11080.0,96.0,8060.0,10.0,11080.0,101.0,966.0979492470532,1262.7436257622437,1583.219244142252,1918.379226250838,1362.2919186590302,141.883008037,555.2091256196,2392.855378959,4542.4556492026,649.7236572154,8282.1268190336
2016,Muttenz,2714.0,2830.0,1040.0,989.0,291.0,80.0,3621.0,14113.0,847,946,2016.0,2770.0,2016.0,2770.0,39.0,,,56.0,5.0,2.75,10973.0,744187984.0,8064.0,10.0,11080.0,5204.0,70900.0,152.0,166.0,-14.0,1171.0,1090.0,81.0,0.0,67.0,70967.0,2016.0,2770.0,8064.0,10.0,11080.0,82.0,8064.0,10.0,11080.0,82.0,966.0979492470532,1262.7436257622437,1583.219244142252,1918.379226250838,1362.2919186590302,141.883008037,555.2091256196,2392.855378959,4542.4556492026,649.7236572154,8282.1268190336
2017,Muttenz,2705.0,2824.0,1061.0,1016.0,285.0,75.0,3713.0,14101.0,962,846,2017.0,2770.0,2017.0,2770.0,69.0,,,56.0,5.0,2.75,11001.0,747652949.0,8068.0,10.0,11080.0,5204.0,71213.0,167.0,174.0,-7.0,1097.0,1006.0,91.0,0.0,84.0,71297.0,2017.0,2770.0,8068.0,10.0,11080.0,94.0,8068.0,10.0,11080.0,94.0,966.0979492470532,1262.7436257622437,1583.219244142252,1918.379226250838,1362.2919186590302,141.883008037,555.2091256196,2392.855378959,4542.4556492026,649.7236572154,8282.1268190336
2018,Muttenz,2735.0,2845.0,1012.0,1053.0,274.0,73.0,3740.0,14130.0,1053,565,2018.0,2770.0,2018.0,2770.0,61.0,,,56.0,5.0,2.75,11011.0,755918817.0,8072.0,10.0,11080.0,5204.0,71479.0,166.0,180.0,-14.0,1084.0,1069.0,15.0,0.0,1.0,71480.0,2018.0,2770.0,8072.0,10.0,11080.0,101.0,8072.0,10.0,11080.0,101.0,966.0979492470532,1262.7436257622437,1583.219244142252,1918.379226250838,1362.2919186590302,141.883008037,555.2091256196,2392.855378959,4542.4556492026,649.7236572154,8282.1268190336
2019,Muttenz,2784.0,2834.0,1006.0,1058.0,272.0,79.0,3819.0,14136.0,955,768,2019.0,2770.0,2019.0,2770.0,35.0,,,56.0,5.0,2.75,11078.0,776135172.0,8076.0,10.0,11080.0,5204.0,71773.0,161.0,185.0,-24.0,1066.0,951.0,115.0,0.0,91.0,71864.0,2019.0,2770.0,8076.0,10.0,11080.0,99.0,8076.0,10.0,11080.0,99.0,966.0979492470532,1262.7436257622437,1583.219244142252,1918.379226250838,1362.2919186590302,141.883008037,555.2091256196,2392.855378959,4542.4556492026,649.7236572154,8282.1268190336
2020,Muttenz,2877.0,2817.0,1020.0,1060.0,268.0,76.0,3906.0,14132.0,755,554,2020.0,2770.0,2020.0,2770.0,81.0,,,56.0,5.0,0.55,11107.0,765301301.0,8080.0,10.0,11080.0,5204.0,72141.0,156.0,213.0,-57.0,1081.0,997.0,84.0,-2.0,25.0,72166.0,2020.0,2770.0,8080.0,10.0,11080.0,88.0,8080.0,10.0,11080.0,94.0,,,,,,,,,,,
2021,Muttenz,2887.0,2830.0,1014.0,1047.0,259.0,87.0,3951.0,14049.0,746,565,2021.0,2770.0,2021.0,2770.0,8.0,,,56.0,5.0,0.55,11121.0,774673840.0,8084.0,10.0,11080.0,5204.0,71998.0,144.0,180.0,-36.0,1043.0,999.0,44.0,-1.0,7.0,72005.0,2021.0,2770.0,8084.0,10.0,11080.0,105.0,8084.0,10.0,11080.0,114.0,,,,,,,,,,,
2022,Muttenz,2892.0,2799.0,1008.0,1037.0,274.0,87.0,4091.0,13990.0,563,,2022.0,2770.0,2022.0,2770.0,160.0,,,56.0,5.0,0.55,11079.0,776145453.0,8088.0,10.0,11080.0,5204.0,72252.0,138.0,184.0,-46.0,1134.0,943.0,191.0,0.0,145.0,72397.0,2022.0,2770.0,8088.0,10.0,11080.0,110.0,8088.0,10.0,11080.0,105.0,,,,,,,,,,,
2023,Muttenz,2971.0,2832.0,1039.0,1062.0,269.0,89.0,4224.0,14028.0,1166,,2023.0,2770.0,2023.0,2770.0,57.0,55.0,55.0,56.0,,,,,8092.0,10.0,11080.0,5204.0,72913.0,141.0,189.0,-48.0,1153.0,910.0,243.0,0.0,195.0,73108.0,2023.0,2770.0,8092.0,10.0,11080.0,99.0,8092.0,10.0,11080.0,88.0,,,,,,,,,,,
2024,Muttenz,2957.0,2800.0,1033.0,1047.0,271.0,92.0,4279.0,14030.0,,,2024.0,2770.0,2024.0,2770.0,52.0,55.0,55.0,56.0,,,,,8096.0,10.0,11080.0,5204.0,73313.0,126.0,166.0,-40.0,907.0,1021.0,-114.0,0.0,-154.0,73159.0,2024.0,2770.0,8096.0,10.0,11080.0,76.0,8096.0,10.0,11080.0,99.0,,,,,,,,,,,
2025,Muttenz,,,,,,,,,,,,,,,,55.0,55.0,56.0,,,,,6075.0,6.0,8310.0,3903.0,54593.0,96.0,142.0,-46.0,752.0,683.0,69.0,0.0,23.0,54616.0,,,4050.0,3.0,5540.0,48.0,4050.0,3.0,5540.0,46.0,,,,,,,,,,,
1975,Sissach,,,,,,,,,,,,,,,,,,67.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,Sissach,,,,,,,,,,,,,,,,,,67.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Sissach,,,,,,,,,,,,,,,,,,67.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Sissach,,,,,,,,,,,,,,,,,,67.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Sissach,,,,,,,,,,,1979.0,2861.0,,,,,,67.86,,,,,,,,,,,,,,,,,,,1979.0,2861.0,,,,,,,,,,,,,,,,,,,
1980,Sissach,,,,,,,653.0,3964.0,,,1980.0,2861.0,,,,,,64.73,,,,,,,,,,,,,,,,,,,1980.0,2861.0,,,,,,,,,,,,,,,,,,,
1981,Sissach,,,,,,,690.0,3976.0,,,1981.0,2861.0,,,,,,64.73,,,,,,,,,,,,,,,,,,,1981.0,2861.0,,,,,,,,,,,,,,,,,,,
1982,Sissach,,,,,,,691.0,3980.0,,,1982.0,2861.0,,,,,,64.73,,,,,,,,,,,,,,,,,,,1982.0,2861.0,,,,,,,,,,,,,,,,,,,
1983,Sissach,,,,,,,686.0,3999.0,,,1983.0,2861.0,,,,,,64.73,,,,,,,,,,,,,,,,,,,1983.0,2861.0,,,,,,,,,,,,,,,,,,,
1984,Sissach,,,,,,,685.0,4077.0,,,1984.0,2861.0,,,,,,64.73,,,,,,,,,,,,,,,,,,,1984.0,2861.0,,,,,,,,,,,,,,,,,,,
1985,Sissach,,,,,,,691.0,4141.0,,,1985.0,2861.0,,,,,,61.19,,,,,,,,,,,,,,,,,,,1985.0,2861.0,,,,,,,,,,,,,,,,,,,
1986,Sissach,,,,,,,699.0,4231.0,,,1986.0,2861.0,,,,,,61.19,,,,,,,,,,,,,,,,,,,1986.0,2861.0,,,,,,,,,,,,,,,,,,,
1987,Sissach,,,,,,,741.0,4303.0,,,1987.0,2861.0,,,,,,61.19,,,,,,,,,,,,,,,,,,,1987.0,2861.0,,,,,,,,,,,,,,,,,,,
1988,Sissach,,,,,,,738.0,4349.0,,,1988.0,2861.0,,,,,,61.19,,,,,,,,,,,,,,,,,,,1988.0,2861.0,,,,,,,,,,,,,,,,,,,
1989,Sissach,,,,,,,734.0,4337.0,,,1989.0,2861.0,,,,,,59.08,,,,,,,,,,,,,,,,,,,1989.0,2861.0,,,,,,,,,,,,,,,,,,,
1990,Sissach,,,,,,,764.0,4337.0,,,1990.0,2861.0,,,,,,59.08,,,,,,,,,,,,,,,,,,,1990.0,2861.0,,,,,,,,,,,,,,,,,,,
1991,Sissach,,,,,,,816.0,4401.0,,,1991.0,2861.0,,,,,,56.97,,,,,,,,,,,,,,,,,,,1991.0,2861.0,,,,,,,,,,,,,,,,,,,
1992,Sissach,,,,,,,884.0,4426.0,,,1992.0,2861.0,,,,,,56.97,,,,,,,,,,,,,,,,,,,1992.0,2861.0,,,,,,,,,,,,,,,,,,,
1993,Sissach,,,,,,,861.0,4435.0,,,1993.0,2861.0,,,,,,62.4,,,,,,,,,,,,,,,,,,,1993.0,2861.0,,,,,,,,,,,,,,,,,,,
1994,Sissach,,,,,,,870.0,4430.0,,,1994.0,2861.0,1994.0,2861.0,13.0,,,62.4,,,,,,,,,,,,,,,,,,,1994.0,2861.0,,,,,,,,,,,,,,,,,,,
1995,Sissach,,,,,,,883.0,4406.0,,,1995.0,2861.0,1995.0,2861.0,40.0,,,62.4,,,,,,,,,,,,,,,,,,,1995.0,2861.0,,,,,,,,,,,,,,,,,,,
1996,Sissach,,,,,,,866.0,4411.0,,,1996.0,2861.0,1996.0,2861.0,8.0,,,62.64,,,,,,,,,,,,,,,,,,,1996.0,2861.0,,,,,,,,,,,,,,,,,,,
1997,Sissach,,,,,,,842.0,4419.0,,,1997.0,2861.0,1997.0,2861.0,22.0,,,62.64,,,,,,,,,,,,,,,,,,,1997.0,2861.0,,,,,,,,,,,,,,,,,,,
1998,Sissach,,,,,,,857.0,4394.0,,,1998.0,2861.0,1998.0,2861.0,49.0,,,62.64,,,,,,,,,,,,,,,,,,,1998.0,2861.0,,,,,,,,,,,,,,,,,,,
1999,Sissach,,,,,,,918.0,4425.0,,,1999.0,2861.0,1999.0,2861.0,50.0,,,62.64,,,,,,,,,,,,,,,,,,,1999.0,2861.0,,,,,,,,,,,,,,,,,,,
2000,Sissach,,,,,,,926.0,4488.0,,,2000.0,2861.0,2000.0,2861.0,24.0,,,63.0,4.5,5.0,,,,,,,,,,,,,,,,,2000.0,2861.0,,,,,,,,,,,,,,,,,,,
2001,Sissach,,,,,,,912.0,4511.0,,,2001.0,2861.0,2001.0,2861.0,66.0,,,63.0,4.5,5.0,,,,,,,,,,,,,,,,,2001.0,2861.0,,,,,,,,,,,,,,,,,,,
2002,Sissach,,,,,,,978.0,4526.0,,,2002.0,2861.0,2002.0,2861.0,51.0,,,63.0,4.5,5.0,,,,,,,,,,,,,,,,,2002.0,2861.0,,,,,,,,,,,,,,,,,,,
2003,Sissach,,,,,,,1022.0,4593.0,,,2003.0,2861.0,2003.0,2861.0,21.0,,,61.0,4.5,5.0,,,8012.0,10.0,11444.0,5216.0,22417.0,68.0,51.0,17.0,544.0,458.0,86.0,-12.0,91.0,22508.0,2003.0,2861.0,,,,,,,,,,,,,,,,,,,
2004,Sissach,,,,,,,1020.0,4623.0,,,2004.0,2861.0,2004.0,2861.0,23.0,,,61.0,4.5,5.0,,,8016.0,10.0,11444.0,5216.0,22589.0,45.0,35.0,10.0,420.0,459.0,-39.0,-2.0,-31.0,22558.0,2004.0,2861.0,,,,,,,,,,,,,,,,,,,
2005,Sissach,,,,,,,1028.0,4674.0,,,2005.0,2861.0,2005.0,2861.0,27.0,,,61.0,4.5,5.0,,,8020.0,10.0,11444.0,5216.0,22732.0,68.0,51.0,17.0,559.0,427.0,132.0,0.0,149.0,22881.0,2005.0,2861.0,8020.0,10.0,11444.0,46.0,8020.0,10.0,11444.0,53.0,,,,,,,,,,,
2006,Sissach,,,,,,,1052.0,4740.0,,,2006.0,2861.0,2006.0,2861.0,53.0,,,59.0,4.0,4.5,,,8024.0,10.0,11444.0,5216.0,23181.0,45.0,54.0,-9.0,532.0,543.0,-11.0,0.0,-20.0,23161.0,2006.0,2861.0,8024.0,10.0,11444.0,72.0,8024.0,10.0,11444.0,72.0,,,,,,,,,,,
2007,Sissach,,,,,,,1023.0,4779.0,,,2007.0,2861.0,2007.0,2861.0,12.0,,,59.0,4.0,4.5,,,8028.0,10.0,11444.0,5216.0,23165.0,63.0,43.0,20.0,521.0,454.0,67.0,0.0,87.0,23252.0,2007.0,2861.0,8028.0,10.0,11444.0,53.0,8028.0,10.0,11444.0,55.0,,,,,,,,,,,
2008,Sissach,,,,,,,1056.0,4952.0,,,2008.0,2861.0,2008.0,2861.0,150.0,,,59.0,4.0,2.75,,,8032.0,10.0,11444.0,5216.0,23892.0,65.0,51.0,14.0,712.0,441.0,271.0,0.0,285.0,24177.0,2008.0,2861.0,8032.0,10.0,11444.0,68.0,8032.0,10.0,11444.0,68.0,,,,,,,,,,,
2009,Sissach,,,,,,,1073.0,5085.0,,,2009.0,2861.0,2009.0,2861.0,31.0,,,55.0,4.0,2.75,,,8036.0,10.0,11444.0,5216.0,24605.0,72.0,52.0,20.0,548.0,516.0,32.0,0.0,52.0,24657.0,2009.0,2861.0,8036.0,10.0,11444.0,59.0,8036.0,10.0,11444.0,49.0,,,,,,,,,,,
